#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
3482497	1025	9049	107459	114511	RP11-228B15.5	-	CDK9	AIP	C-2k|CDC2L4|CTK1|PITALRE|TAK	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	1122.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	P50750	A0A024R880	NP_001252	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3482512	640	9049	107109	114511	-	-	BLK	AIP	MODY11	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	170.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	P51451	Q05D26|E9PJX5	NP_001706|NP_001317394	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3482540	3654	9049	109863	114511	-	-	IRAK1	AIP	IRAK|pelle	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	136.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	P51617	D3YTB5	NP_001020413|NP_001560|NP_001020414	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3482657	5613	9049	111599	114511	-	-	PRKX	AIP	PKX1	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	170.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	P51817	A0A024RBU5	NP_005035	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3483739	3611	9049	109824	114511	-	-	ILK	AIP	HEL-S-28|ILK-1|ILK-2|P59|p59ILK	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	1122.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	Q13418	V9HWF0	NP_004508|NP_001014795|NP_001014794|NP_001265371|NP_001265370	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3483905	8621	9049	114176	114511	-	-	CDK13	AIP	CDC2L|CDC2L5|CHED|hCDK13	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	102.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	Q14004	Q9BVE2|A0A024RA66|A0A024RA85	NP_112557|NP_003709	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3484201	5166	9049	111192	114511	-	-	PDK4	AIP	-	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	102.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	Q16654	A4D1H4	NP_002603	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3484363	29941	9049	118978	114511	RP11-545E17.1	-	PKN3	AIP	-	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	1156.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	Q6P5Z2	A0A024R8D6	NP_037487|NP_001304855	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3484415	25989	9049	117470	114511	-	-	ULK3	AIP	-	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	1394.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	Q6PHR2	B4DDG2|B4DFT0	NP_001271293|NP_001092906|NP_001271294	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3485723	23678	9049	117195	114511	-	-	SGK3	AIP	CISK|SGK2|SGKL	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	306.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	Q96BR1	Q5H9Q5|A0A024R807|Q53EW6	NP_037389|NP_733827|NP_001028750	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3485789	9212	9049	114646	114511	-	-	AURKB	AIP	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	272.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3485949	85481	9049	124556	114511	-	-	PSKH2	AIP	-	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	1020.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	Q96QS6	-	NP_149117	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3486329	83983	9049	123835	114511	FKSG82	-	TSSK6	AIP	CT72|SSTK|TSSK4	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	102.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	Q9BXA6	A0A024R7Q5	NP_114426	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3486359	83942	9049	123825	114511	FKSG81	-	TSSK1B	AIP	SPOGA4|STK22D|TSK1|TSSK1	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	204.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	Q9BXA7	A0ZT98	NP_114417	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3486550	1263	9049	107663	114511	RP11-269F19.6	-	PLK3	AIP	CNK|FNK|PRK	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	340.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	Q9H4B4	-	NP_004064	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3486743	10110	9049	115416	114511	RP1-138B7.2	-	SGK2	AIP	H-SGK2|dJ138B7.2	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	442.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	Q9HBY8	-	NP_057360|NP_001186193|NP_733794	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3486803	8798	9049	114326	114511	-	-	DYRK4	AIP	-	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	816.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	Q9NR20	D3JEN2|B4E1A4	NP_001269214|NP_001269215|NP_003836	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3487208	9344	9049	114750	114511	UNQ2971/PRO7431	-	TAOK2	AIP	MAP3K17|PSK|PSK1|PSK1-BETA|TAO1|TAO2	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	510.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	Q9UL54	-	NP_001238972|NP_057235|NP_004774	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3492842	43740578	9049	4383860	114511	GU280_gp01_nsp12	-	nsp12	AIP	ORF1ab|ORF1ab-nsp12|SARS-CoV2 nsp12|SARS-CoV-2 nsp12|RNA-directed RNA polymerase|R1AB_SARS2|PRO_0000449629	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Zhang Y (2022)	PUBMED:34672954	2697049	9606	High Throughput	-	-	BioID|High confidence SARS-CoV-2 viral and human protein interactions were identified in HEK293T cells using the TurboID proximity labeling method.|TurboID	-	BIOGRID	P0DTD1	-	YP_009725307	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3492895	43740578	9049	4383862	114511	GU280_gp01_nsp14	-	nsp14	AIP	ORF1ab|ORF1ab-nsp14|SARS-CoV2 nsp14|SARS-CoV-2 nsp14|Guanine-N7 methyltransferase|exonuclease|R1AB_SARS2|PRO_0000449631	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Zhang Y (2022)	PUBMED:34672954	2697049	9606	High Throughput	-	-	BioID|High confidence SARS-CoV-2 viral and human protein interactions were identified in HEK293T cells using the TurboID proximity labeling method.|TurboID	-	BIOGRID	P0DTD1	-	YP_009725309	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3493044	43740578	9049	4383863	114511	GU280_gp01_nsp15	-	nsp15	AIP	ORF1ab|ORF1ab-nsp15|SARS-CoV2 nsp15|SARS-CoV-2 nsp15|Uridylate-specific endoribonuclease|endoRNAse|R1AB_SARS2|PRO_0000449632	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Zhang Y (2022)	PUBMED:34672954	2697049	9606	High Throughput	-	-	BioID|High confidence SARS-CoV-2 viral and human protein interactions were identified in HEK293T cells using the TurboID proximity labeling method.|TurboID	-	BIOGRID	P0DTD1	-	YP_009725310	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3494625	43740578	9049	4383864	114511	GU280_gp01_nsp16	-	nsp16	AIP	ORF1ab|ORF1ab-nsp16|SARS-CoV2 nsp16|SARS-CoV-2 nsp16|2-O-methyltransferase|R1AB_SARS2|PRO_0000449633	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Zhang Y (2022)	PUBMED:34672954	2697049	9606	High Throughput	-	-	BioID|High confidence SARS-CoV-2 viral and human protein interactions were identified in HEK293T cells using the TurboID proximity labeling method.|TurboID	-	BIOGRID	P0DTD1	-	YP_009725311	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3496633	43740575	9049	4383847	114511	GU280_gp10	-	N	AIP	nuc|nucleocapsid|SARS-CoV2 N|N protein|ncap|SARS-CoV-2 N|Nucleoprotein|NCAP_SARS2|PRO_0000449656	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Mishra PK (2022)	PUBMED:35211260	2697049	9606	High Throughput	-	-	HaloTag proximity photo-crosslinking	-	BIOGRID	P0DTC9	-	YP_009724397	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3507073	4914	9049	110969	114511	-	-	NTRK1	AIP	MTC|TRK|TRK1|TRKA|Trk-A|p140-TrkA	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Salokas K (2022)	PUBMED:35384245	9606	9606	High Throughput	0.0	-	Proximity Label-MS was carried out to identify high confidence protein interactors with a BFDR of less than or equal to 0.05 (BFDR score reported)	-	BIOGRID	P04629	X5DR71	NP_001007793|NP_002520|NP_001012331	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3507260	2046	9049	108360	114511	RP1-61A9.3	-	EPHA8	AIP	EEK|EK3|HEK3	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Salokas K (2022)	PUBMED:35384245	9606	9606	High Throughput	0.0	-	Proximity Label-MS was carried out to identify high confidence protein interactors with a BFDR of less than or equal to 0.05 (BFDR score reported)	-	BIOGRID	P29322	-	NP_065387|NP_001006944	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3507370	4058	9049	110236	114511	-	-	LTK	AIP	TYK1	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Salokas K (2022)	PUBMED:35384245	9606	9606	High Throughput	0.0	-	Proximity Label-MS was carried out to identify high confidence protein interactors with a BFDR of less than or equal to 0.05 (BFDR score reported)	-	BIOGRID	P29376	A0A024R9Q5	NP_996844|NP_002335|NP_001129157	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3508216	2264	9049	108555	114511	-	-	FGFR4	AIP	CD334|JTK2|TKF	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Salokas K (2022)	PUBMED:35384245	9606	9606	High Throughput	0.0	-	Proximity Label-MS was carried out to identify high confidence protein interactors with a BFDR of less than or equal to 0.05 (BFDR score reported)	-	BIOGRID	P22455	B4DVP5|J3KPQ0	NP_002002|NP_998812|NP_075252|NP_001278909	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3508394	5979	9049	111911	114511	-	-	RET	AIP	CDHF12|CDHR16|HSCR1|MEN2A|MEN2B|MTC1|PTC|RET-ELE1|RET51	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Salokas K (2022)	PUBMED:35384245	9606	9606	High Throughput	0.0	-	Proximity Label-MS was carried out to identify high confidence protein interactors with a BFDR of less than or equal to 0.05 (BFDR score reported)	-	BIOGRID	P07949	A0A024R7T2|Q9BTX6	NP_066124|NP_065681	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3508516	780	9049	107234	114511	DAAP-278B20.1	-	DDR1	AIP	CAK|CD167|DDR|EDDR1|HGK2|MCK10|NEP|NTRK4|PTK3|PTK3A|RTK6|TRKE	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Salokas K (2022)	PUBMED:35384245	9606	9606	High Throughput	0.0	-	Proximity Label-MS was carried out to identify high confidence protein interactors with a BFDR of less than or equal to 0.05 (BFDR score reported)	-	BIOGRID	Q08345	A0A024RCL1|Q96T62|Q96T61|A0A024RCJ0|A0A024RCQ1	NP_054699|NP_001189452|NP_054700|NP_001945|NP_001189451|NP_001284581|NP_001189450|NP_001284583|NP_001284582	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3508872	4915	9049	110970	114511	RP11-263K15.1	-	NTRK2	AIP	GP145-TrkB|TRKB|trk-B	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Salokas K (2022)	PUBMED:35384245	9606	9606	High Throughput	0.0	-	Proximity Label-MS was carried out to identify high confidence protein interactors with a BFDR of less than or equal to 0.05 (BFDR score reported)	-	BIOGRID	Q16620	Q548C2|Q5VWE5|A0A024R230	NP_001356465|NP_001018076|NP_001018074|NP_001018075|NP_001356462|NP_001356463|NP_001356461|NP_001356464|NP_006171|NP_001007098|NP_001278866	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3509555	2051	9049	108365	114511	-	-	EPHB6	AIP	HEP	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Salokas K (2022)	PUBMED:35384245	9606	9606	High Throughput	0.01	-	Proximity Label-MS was carried out to identify high confidence protein interactors with a BFDR of less than or equal to 0.05 (BFDR score reported)	-	BIOGRID	O15197	J3KQU5|F8WCM8	NP_001267724|NP_001267723|NP_004436	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3510027	2261	9049	108552	114511	-	-	FGFR3	AIP	ACH|CD333|CEK2|HSFGFR3EX|JTK4	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Salokas K (2022)	PUBMED:35384245	9606	9606	High Throughput	0.0	-	Proximity Label-MS was carried out to identify high confidence protein interactors with a BFDR of less than or equal to 0.05 (BFDR score reported)	-	BIOGRID	P22607	Q0IJ44|X5D2G8	NP_000133|NP_075254|NP_001156685	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3510324	2324	9049	108612	114511	-	-	FLT4	AIP	FLT41|LMPH1A|PCL|VEGFR3	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Salokas K (2022)	PUBMED:35384245	9606	9606	High Throughput	0.0	-	Proximity Label-MS was carried out to identify high confidence protein interactors with a BFDR of less than or equal to 0.05 (BFDR score reported)	-	BIOGRID	P35916	-	NP_002011|NP_891555	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3510737	3645	9049	109856	114511	-	-	INSRR	AIP	IRR	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Salokas K (2022)	PUBMED:35384245	9606	9606	High Throughput	0.01	-	Proximity Label-MS was carried out to identify high confidence protein interactors with a BFDR of less than or equal to 0.05 (BFDR score reported)	-	BIOGRID	P14616	-	NP_055030	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3514168	899	9049	107339	114511	-	-	CCNF	AIP	FBX1|FBXO1	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Siebert A (2022)	PUBMED:36114006	9606	9606	High Throughput	-	-	-	-	BIOGRID	P41002	Q59HD0	NP_001752|NP_001310467	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3516590	5894	9049	111831	114511	-	-	RAF1	AIP	CMD1NN|CRAF|NS5|Raf-1|c-Raf	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Yuan J (2022)	PUBMED:36244648	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P04049	B4E0X2|L7RRS6	NP_001341624|NP_001341620|NP_001341621|NP_001341622|NP_001341623|NP_002871|NP_001341619|NP_001341618	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3522648	440730	9049	136847	114511	-	-	TRIM67	AIP	TNL	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Demirdizen E (2022)	PUBMED:36215168	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q6ZTA4	-	NP_001287818|NP_001004342	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3549984	3984	9049	110172	114511	-	-	LIMK1	AIP	LIMK|LIMK-1	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Golkowski M (2023)	PUBMED:36736316	9606	9606	High Throughput	0.687783007	-	A kinobead competition and correlation analysis (kiCCA) involving a quantitative mass spectrometry-based chemoproteomic method was carried out to identify endogenous kinase interactors.|High confidence interactions had a kiCCA Pearson R Value >=0.6.	-	BIOGRID	P53667	-	NP_001191355|NP_002305	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3549985	3985	9049	110173	114511	-	-	LIMK2	AIP	-	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Golkowski M (2023)	PUBMED:36736316	9606	9606	High Throughput	0.687783007	-	A kinobead competition and correlation analysis (kiCCA) involving a quantitative mass spectrometry-based chemoproteomic method was carried out to identify endogenous kinase interactors.|High confidence interactions had a kiCCA Pearson R Value >=0.6.	-	BIOGRID	P53671	A0A024R1H6|A0A024R1M2	NP_005560|NP_057952|NP_001026971	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3564228	10618	9049	115864	114511	-	-	TGOLN2	AIP	TGN38|TGN46|TGN48|TGN51|TTGN2	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Simonetti B (2022)	PUBMED:35696571	9606	9606	High Throughput	-	-	-	-	BIOGRID	O43493	-	NP_006455|NP_001193773|NP_001193769|NP_001193770	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3567619	55626	9049	120765	114511	-	-	AMBRA1	AIP	DCAF3|WDR94	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Raisch J (2023)	PUBMED:37689310	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q9C0C7	A0A075B6T1	NP_001373940|NP_001254711|NP_001254712|NP_001287660|NP_001354398|NP_001354399|NP_001354397|NP_060219|NP_001354400	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3568200	9391	9049	114791	114511	-	-	CIAO1	AIP	CIA1|WDR39	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Raisch J (2023)	PUBMED:37689310	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	O76071	-	NP_004795	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3568342	26094	9049	117545	114511	-	-	DCAF4	AIP	WDR21|WDR21A	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Raisch J (2023)	PUBMED:37689310	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q8WV16	B4DN30|B2RDD6	NP_851938|NP_056419|NP_851937|NP_001156981|NP_001156980	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3568523	55827	9049	120933	114511	RP4-745I14.1	-	DCAF6	AIP	1200006M05Rik|ARCAP|IQWD1|MSTP055|NRIP|PC326	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Raisch J (2023)	PUBMED:37689310	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q58WW2	-	NP_001336709|NP_001336708|NP_001336705|NP_001017977|NP_001336707|NP_001336706|NP_001336703|NP_001336702|NP_001185886|NP_001185885|NP_060912|NP_001336704	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3568688	80344	9049	123251	114511	GL014	-	DCAF11	AIP	PRO2389|WDR23	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Raisch J (2023)	PUBMED:37689310	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q8TEB1	Q59GN6|B3KSW2	NP_852002|NP_079506|NP_001156956	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3568756	25853	9049	117377	114511	-	-	DCAF12	AIP	CT102|KIAA1892|TCC52|WDR40A	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Raisch J (2023)	PUBMED:37689310	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q5T6F0	-	NP_056212	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3569105	55070	9049	120387	114511	-	-	DET1	AIP	-	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Raisch J (2023)	PUBMED:37689310	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q7L5Y6	A0A024RC56	NP_060466|NP_001137546	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
